Date,Name,Year,Letterboxd URI,Rating,Rewatch,Tags,Watched Date
2021-10-13,Lamb,2021,https://boxd.it/2cAtNd,3,,,2021-10-09
2021-12-17,Spider-Man: No Way Home,2021,https://boxd.it/2mIx0P,4.5,,,2021-12-16
2023-08-17,The Dark Knight,2008,https://boxd.it/4I5TSl,4.5,,,2023-08-16
2025-04-22,Sinners,2025,https://boxd.it/9ueq9t,3,Yes,,2025-04-21
