Date,Content,Comment
2021-12-30,https://boxd.it/2jWOTt,I watched it at the virtual Hawaii Film Festival. If you have a region free player the region 2 Blu-Ray is coming out in February
2021-12-30,https://boxd.it/baKi6,They’re about equal in quality but The Hand of God is slightly more personal to me
2021-12-31,https://boxd.it/eB7Y4,"Sure and yeah this isn’t a complete list, Criterion wrote an article with a ton of anticipated new releases and so far its just that and some that I thought of off the top of my head"
2021-12-31,https://boxd.it/2pOLvh,"I’ve been wanting to watch Uncle Boonmee for quite some time, I would’ve watched it today but it isn’t streaming anywhere"
2021-12-31,https://boxd.it/2pOLvh,Dope I'll definitely check it out sometime
2022-01-01,https://boxd.it/2q1tzL,I hate you
2022-01-01,https://boxd.it/2q81yf,"I read the play for school a few years back so my memory isn’t great, but it feels and speaks like how I remember the play being. The dialogue is on point, and the actors’ delivery is amazing. I can’t say for sure, but I think you’ll be pleased"
2022-01-05,https://boxd.it/2rlDWz,You’re welcome
2022-01-05,https://boxd.it/2rlDWz,I am actually Celine Sciamma and I made this movie. You’re blocked
2022-01-08,https://boxd.it/2sJ9M,"The Diving Bell and the Butterfly, I’m surprised it hasn’t been added yet"
2022-01-08,https://boxd.it/dU3uy,https://letterboxd.com/joshmovie/list/my-2022-criterion-challenge/ Here's mine!
2022-01-12,https://boxd.it/2t7N9x,You liked the cinematography?
2022-01-13,https://boxd.it/2t7N9x,Interesting. I definitely respect that he was trying something different though it took me out of the movie more than the boring story did
2022-01-14,https://boxd.it/2tD5kv,"Actual thoughts - not as bad as a lot of people say. A lot of good chills and the story is a functioning puzzle. There is a diversity issue that hasn’t aged well, some of the plot points are really dumb and the end feels too drawn out, and I wish there was more meta-commentary (but what's here is good), though I had a lot of fun. Also the way these movies use music is very underrated. Solid performances too for the most part."
2022-01-16,https://boxd.it/2u3Ha1,"I went in thinking I would like it, but came out seriously loving it. I had no idea it would leave this kind of impression on me"
2022-01-17,https://boxd.it/2uqO2p,"The second one is worth watching, and the fourth one is worth it because a lot of what happens in the new film ties directly back to it. The third one I don’t think is bad but the least important to see."
2022-01-22,https://boxd.it/2vnZgv,My balls itch
2022-01-23,https://boxd.it/2vpIxN,LOL
2022-01-25,https://boxd.it/2wafQl,"Interesting how different our opinions on this are lol we have like polar opposing thoughts, that’s the beauty of film"
2022-01-31,https://boxd.it/2xiCNz,"Correct Mark, that is the Letterboxd link to Amulet!"
2022-02-06,https://boxd.it/10tmVT,Great review!!!!!!!!!
2022-02-06,https://boxd.it/10tmVT,"That was really rude why would you say that


I’m gonna go step in front of a train fuck you"
2022-02-09,https://boxd.it/flZzO,"Oh yeah absolutely. It definitely feels like an Oscar bait movie, but especially after it didn’t get any nominations for screenplay, acting or directing, I would’ve never guessed"
2022-02-09,https://boxd.it/2yVqMV,Can’t believe this got nominated for best picture
2022-02-13,https://boxd.it/2zzoyd,I definitely understand why this didn’t work for you but I can’t agree at all </3
2022-02-17,https://boxd.it/2AhjOj,One of the best ever
2022-03-03,https://boxd.it/2CVlyZ,Well yes but the three directors have been collaborating with each other as long as they’ve been making films so I’d be more surprised to find out they weren’t nods to his friends
2022-03-03,https://boxd.it/2CVlyZ,Check insta DMs
2022-03-06,https://boxd.it/2Dj4ij,"Honestly I completely agree. I thought the movie would be okay at first since they nailed NPC dialogue, but then the real characters started talking the same way. Then it turned into a maelstrom of obnoxious on the nose references, humor that rarely landed, and a plot that felt like it took 3 hours to complete. By the end I was fuming and literally felt like I wasted time out of my life… a feeling I haven’t felt from a movie in ages."
2022-03-07,https://boxd.it/2DHMCb,You watched this with your girlfriend???
2022-03-07,https://boxd.it/2DLJ5L,"thanks, not much i can do except medicate and take it easy for now haha"
2022-03-08,https://boxd.it/2DSGC7,One of the finally classics
2022-03-08,https://boxd.it/10shW1,I agree!!! Great review Tyler!
2022-03-11,https://boxd.it/2EevYP,Carage
2022-03-13,https://boxd.it/2ERdsf,I love you for this
2022-03-17,https://boxd.it/2FonL3,"Same here tbh, that's one of the biggest reasons I loved it so"
2022-03-17,https://boxd.it/2EevYP,Do all three of you have a gc that Ryan checks only once a week lmao
2022-03-24,https://boxd.it/2GTOq3,Nothing else?
2022-03-27,https://boxd.it/PHmux,Which other Sion Sono movies have you seen?
2022-03-27,https://boxd.it/2HioXb,"It's absolutely insane, I need time to process it before I say anymore"
2022-04-10,https://boxd.it/2JXZB7,"You’re an amazing writer man, I really hope that all you’re going through improves real soon"
2022-04-11,https://boxd.it/1kMFNR,Can't wait for the full review!
2022-04-13,https://boxd.it/2KlzEd,"I understand completely why he wants to retire but it sucks that this may be his final movie. He’s had many better comedy roles in the past, and I would’ve preferred a more serious film to close his career (along the lines of Truman or Eternal Sunshine)"
2022-04-16,https://boxd.it/2L2Gbj,“Hey baby 😏 are you washed in the soul-cleansing cum on my hands? 😉”
2022-04-23,https://boxd.it/2Mcn85,"Slightly nervous for my first watch of this now, just bc it’ll probably have a kinda similar emotional impact on me"
2022-04-25,https://boxd.it/2MzrlX,W
2022-04-25,https://boxd.it/2MwmLP,"At times yeah it can be difficult, but there’s also enough visual storytelling that it isn’t hard to follow what’s going on. It’s impressive though that the dialogue is still actually coherent, unlike Tragedy of Macbeth for example"
2022-05-06,https://boxd.it/2OwQHh,"Laura Herring: who need they mulholland drussy ate ??

Naomi Watts: omg me !!"
2022-05-10,https://boxd.it/2OKpZr,"i'm about to eat a slice of cheese, just wanted to let you know"
2022-05-13,https://boxd.it/2PMDF9,"Agreed. Isle of Dogs got one no problem, and the discrepancy between budget and box office success for both films isn't that vast at all."
2022-05-15,https://boxd.it/2QaYnX,At least… explain your reasoning behind the rating a bit more?
2022-05-18,https://boxd.it/2QKnPR,LOL true…
2022-05-23,https://boxd.it/2RDpaV,"@TMPA — I definitely agree, there isn’t much of a chance but there’s still a small one. Either way I’m glad I saw it one more time today

@Capra — that’s good to hear, I’ll definitely try to add most of them when I watch it a fourth time, whenever that might be"
2022-06-03,https://boxd.it/2Tx8gX,Are you going through To Each His Own Cinema lol
2022-06-06,https://boxd.it/2TUheH,"True story - his mom took him to see <a href=""https://www2.bfi.org.uk/films-tv-people/sightandsoundpoll2012/voter/953"">Salo on his 18th birthday</a>. I feel like that didn't help."
2022-06-12,https://boxd.it/2UOucL,"For me, despite the nostalgia, this isn't a film that I feel myself being super emotionally attached to so it isn't a 10 really for that reason, and there are some scenes that are cheesy to a point of taking me out of the immersion, but other than that I do really like it. I think the CGI still looks good even by today's standards (better than that of the sequel lmfao), the only things I noticed were some textural details as you mentioned and a couple of obvious green screens"
2022-06-14,https://boxd.it/2VveTb,"My eyes POPPED when I saw you gave it a 1/2 star. My family still wants to go see it at some point, can't wait to endure the struggle myself!"
2022-06-15,https://boxd.it/2VBIvP,ryan clark
2022-06-16,https://boxd.it/2VTjE9,no wayyy you actually took my rec
2022-06-17,https://boxd.it/h0Nxs,"Interesting, I’ll definitely rewatch Midsommar at some point this year before Disappointment Blvd and I’ll keep that in mind"
2022-07-02,https://boxd.it/2YJjz1,"That's an interesting look at it. I have to admit I wasn't highly anticipating this show or anything so I didn't really go into it with any idea for how it could be, but I definitely get how it was an underwhelming experience. I definitely noticed some room for improvement at a number of points, both as far as being more compelling and just being better made overall"
2022-07-06,https://boxd.it/2ZDriJ,Thank you! :)
2022-07-14,https://boxd.it/gsKmI,"We're short-film-inspiration twinning with Before Sunrise, First Reformed, Moonlight, Worst Person, and Punch-Drunk Love."
2022-07-14,https://boxd.it/31gxEN,"Yeah I definitely forgot about that LMAO, I mostly just left that comment for how Christian Bale seems to always play American people"
2022-07-17,https://boxd.it/31KpkZ,My family still has a car that plays movies on DVD yeah lol
2022-07-23,https://boxd.it/1ubMzj,"Oh yeah at some point I’m absolutely revisiting both, I just don’t really feel a burning desire to do so in the near future. I’ll probably rewatch this before <i>The Killer</i> comes out though…"
2022-07-26,https://boxd.it/grSh0,"The Ascent
Incendies
Irreversible
Woman on the Verge of a Nervous Breakdown
RRR
4 Months, 3 Weeks, and 2 Days
Breaking the Waves
El Topo
The Fisher King
Cemetery of Splendor"
2022-08-04,https://boxd.it/2OfWo,"While not a city per se, I'd say the background setting of Y Tu Mama Tambien is a character of its own in how it's portrayed and contrasts from the agendas of the main characters."
2022-08-05,https://boxd.it/hDdoM,"Happy End is easily the worst place to start with Haneke, I think that deserves to be here"
2022-08-05,https://boxd.it/362LWD,No more thoughts on it?
2022-08-05,https://boxd.it/hHc6g,Arrival at the bottom?
2022-08-16,https://boxd.it/38tZ6X,"I don’t know where you live, but do you have any of the big chains near you? (AMC, Cinemark, Regal, Marcus, etc) They usually play Fathom Events with multiple classic re-releases every month"
2022-08-17,https://boxd.it/38tZ6X,"Oh shit, that really sucks. Hopefully you'll be in town for the last three Ghiblifest showings this year (Only Yesterday, Howl's Moving Castle, Spirited Away)"
2022-08-20,https://boxd.it/hmLMO,Oldboy?
2022-08-22,https://boxd.it/39yHur,How did you see this in a theater 😭😭
2022-08-24,https://boxd.it/39YkAt,"@Jackson — if you really want to get drunk, combine that with every time he references another movie.

@Micah — in this house, we study the real cinematic arts."
2022-08-26,https://boxd.it/3aoQWj,"Yes the book is an autobiography from Solomon himself. It's a very upsetting although essential read, as you might expect; I think I prefer the experience of the book overall given a few crucial scenes that were excluded from the movie, but all around McQueen made an excellent adaptation that retains a lot of the book's emotion and historical accuracy."
2022-08-31,https://boxd.it/3blCjZ,I got temp blocked from adding reviews since I was doing it too fast lmfao I’ll continue soon
2022-09-04,https://boxd.it/h0Nxs,"I haven’t seen Psycho yet, what part of it is ableist?"
2022-09-09,https://boxd.it/3d0Tah,Go off ig
2022-09-14,https://boxd.it/3dJLRH,Are you still gonna give Darren Aronofsky the benefit of the doubt after this?
2022-09-24,https://boxd.it/3fDlt1,"I disagree since the cast and crew is still full of prominent names, but the production drama definitely gave it some popularity boost"
2022-09-27,https://boxd.it/3gqlRl,"Third. I watched Cachē and Funny Games last year, and I think both are quite a bit better.

With this, I certainly admire how it goes about telling this story, but in the moment it’s just so grueling and in the end I don’t care THAT much, but it definitely burns a place in your brain"
2022-09-29,https://boxd.it/3gPRo1,Half star too low
2022-10-03,https://boxd.it/iqYTq,Unsane (2018) would fit
2022-10-08,https://boxd.it/3itrlf,"I go to DePaul, I’d recommend checking it out if possible"
2022-10-08,https://boxd.it/3iu0vp,"My thoughts exactly. The yacht is pure genius, but everything on the island felt like it was written in an earlier draft. Especially the last couple of minutes."
2022-10-08,https://boxd.it/3iJ0AJ,"True: ✅
Not True:"
2022-10-09,https://boxd.it/c8d1Q,"Great list. Attack of the Clones and Revenge of the Sith are missing, but otherwise I think everything else I've seen is here"
2022-10-12,https://boxd.it/3jrJnN,What do you mean it’s filtered?
2022-10-15,https://boxd.it/iBxhc,Are you a real person?
2022-10-20,https://boxd.it/3ldwY7,What made you decide to re-watch this?
2022-10-20,https://boxd.it/12wEwV,SO true Tyler! I love America 🇺🇸
2022-10-23,https://boxd.it/3kKg7j,I feel like at least every other movie I've seen at CIFF has shown the vomit LMAO it's such a weird trend
2022-10-28,https://boxd.it/3mT5uH,Braden Webb
2022-10-30,https://boxd.it/3nigWR,We apologize for the distracting subtitles. Those involved have been sacked.
2022-11-17,https://boxd.it/3reJbN,"^ THE Alek Sacinski, ladies and gentlemen"
2022-11-17,https://boxd.it/3reXLP,"Awesome review, thanks for the feedback! And yeah, I was working with virtually no budget on this lmao"
2022-11-17,https://boxd.it/3rfhDB,"Somehow, you have broken open my entire cinematic language. Kudos to you, good sir!"
2022-11-30,https://boxd.it/3tYJFt,I'm going to see it in theaters in a couple hours and I'm so psyched. I agree about stop motion too!
2022-12-01,https://boxd.it/3ud6dv,W
2022-12-04,https://boxd.it/3uBDt5,I’M SO HAPPY TO SEE SOMEONE ELSE SHARE MY ENTHUSIASM WITH THIS MOVIE
2022-12-04,https://boxd.it/3uOoPL,Did you give this a higher rating than Chungking Express?
2022-12-10,https://boxd.it/3w1svv,DOLBY ??
2022-12-11,https://boxd.it/3wgSut,"W, this movie is great"
2022-12-14,https://boxd.it/3wXVbl,"I figured you wouldn’t be happy lol, it’s a fun movie!"
2022-12-16,https://boxd.it/3xid7h,It feels like a comic book where kids are just supposed to buy in the coolness of the character simply because he’s the title character. Jack Nicholson as Joker is so much more memorable in every way.
2022-12-17,https://boxd.it/3xwrSz,This is  true
2022-12-19,https://boxd.it/3y3ckD,Lifter airtime
2022-12-19,https://boxd.it/2RQFQ5,I forgot I even watched this lmao. I’ll give it a second chance one day
2022-12-19,https://boxd.it/3y5ukP,Good review but rating is too low
2022-12-21,https://boxd.it/3yvTvb,Awesome movie
2022-12-22,https://boxd.it/3yJBCB,"Yes, it really is"
2022-12-22,https://boxd.it/3yZ3eR,I’ve been trying to think of a National Lampoon joke for this movie but I’ve never thought of anything that I was happy with. Thank you for this
2022-12-23,https://boxd.it/18LGGH,so true tylerthefilmanalyst
2022-12-23,https://boxd.it/3yJBCB,"It depends on the kind of relationship you have with your dad. If you're super close and watch everything with him, then definitely"
2022-12-24,https://boxd.it/3zpdNz,"I'm just excited and ready to have an open mind. I don't know if a lot of people are doing this, but I want to go into <i>Barbie</i> as blind as possible"
2022-12-25,https://boxd.it/3zVwfv,W take
2022-12-27,https://boxd.it/3Al3lV,Then why not give it the full 5 if you would give it a 7/5 lmfao
2023-01-02,https://boxd.it/3CDgNH,I HAD THE EXACT SAME THOUGHT
2023-01-02,https://boxd.it/iYw7m,https://letterboxd.com/memoriesomovies/list/my-criterion-challenge-2023/
2023-01-02,https://boxd.it/1IcHdP,Alek you're a great friend but this hurts me
2023-01-06,https://boxd.it/3EBkvB,Wtf
2023-01-08,https://boxd.it/3FwBHD,LET’S GOOO MY FIRST 5 STAR REVIEW
2023-01-09,https://boxd.it/3FuMzL,True
2023-01-15,https://boxd.it/3HRTb1,slightly blasphemous :(
2023-01-17,https://boxd.it/1t4MbD,The beginning of an era
2023-01-25,https://boxd.it/2Fgmu5,NO WAY YOU CALLED THIS HAHA
2023-01-26,https://boxd.it/3LbjX1,That's so real lmao
2023-01-27,https://boxd.it/3LG01J,"I’m never gonna watch this, did they finish saving the world?"
2023-01-28,https://boxd.it/3M1GS3,Don’t forget the laundry too :)
2023-01-29,https://boxd.it/eB7Y4,"I'll put the 3/5 of those that are available on the list, we'll see if I get to them. I'm capping myself off at 100 movies from 2022 so I don't go insane"
2023-01-30,https://boxd.it/2OlVGB,Yes Ava I meant class 😭
2023-01-31,https://boxd.it/3N6EKv,there ass
2023-02-06,https://boxd.it/3mWXWr,"you're racist!!!!!!!!!!!!!!!

/j"
2023-02-08,https://boxd.it/bqQqM,Cancel culture will come for me if I do </3
2023-02-15,https://boxd.it/3es1TH,"How does it feel to have <a href=""https://www.instagram.com/reel/CopfhCTrcjB/?igshid=MDJmNzVkMjY="" title=""Ram Charan himself"">Ram Charan himself</a> read this review"
2023-02-15,https://boxd.it/3RhzXd,HE WAS ??
2023-02-20,https://boxd.it/3SqedF,This is so funny
2023-02-20,https://boxd.it/3SNmyd,THAT'S WHAT I'M SAYING. WE'VE BEEN GETTING EDGED FOR 11 YEARS.
2023-02-22,https://boxd.it/3Tbfsv,I’m so fucking pumped
2023-02-23,https://boxd.it/3TA9Nd,"If Universal fumbles the awards campaign, imma enter my Joker era"
2023-03-03,https://boxd.it/3VMpKV,The one Belfast fan
2023-03-16,https://boxd.it/3Zrq0N,"I'm jealous, but more glad that you enjoyed it!"
2023-03-24,https://boxd.it/41xypL,YESS
2023-03-25,https://boxd.it/41DI0t,Then why'd you give it a 3
2023-03-25,https://boxd.it/41Kcwr,Chunky would never
2023-03-28,https://boxd.it/kTHpO,The one A Beautiful Mind fan:
2023-04-06,https://boxd.it/451aTJ,I second this ^
2023-04-08,https://boxd.it/45yQm9,Literally waiting for the bus right now to go see this
2023-04-08,https://boxd.it/45yQm9,IDK YOU TELL ME! What’s coming to theaters soon that you wanna check out?
2023-04-08,https://boxd.it/45Eq0N,All queer on the western front
2023-04-14,https://boxd.it/47hPDR,Hot take
2023-04-20,https://boxd.it/48VqVv,A new era 😌
2023-04-25,https://boxd.it/4a3q6n,That’ll be our first collab
2023-04-25,https://boxd.it/4aj5Ol,You're welcome for the tickets
2023-04-27,https://boxd.it/4aJfOx,"Once I learn how, you’ll be the first person to see 🙏"
2023-04-28,https://boxd.it/4aYn5b,I don’t understand your rating
2023-04-29,https://boxd.it/4b9U9H,I need more context
2023-04-29,https://boxd.it/1qTf1P,Ava I wrote this 2.5 years ago lol I don’t remember
2023-05-01,https://boxd.it/4bErGT,Great review. I share almost all your thoughts. I saw it for the first time in February and it’s lingered in my memory very strongly since then
2023-05-08,https://boxd.it/4dqFoT,"film, if you will"
2023-05-10,https://boxd.it/4eff4b,I adore this movie too. Great review
2023-05-10,https://boxd.it/mFsQq,Powerful and beautifully written story. Thank you for sharing
2023-05-23,https://boxd.it/4hqxvD,REAL
2023-05-28,https://boxd.it/4iCyOf,I thought I was cool at the time. Take this review as me regretting all of that (and also recommending this awesome movie)
2023-05-28,https://boxd.it/4iD6vL,Way better than mine
2023-05-31,https://boxd.it/4jk1Ef,I HAVE A TAG NOW :D
2023-05-31,https://boxd.it/4jqsNP,Goofy review
2023-05-31,https://boxd.it/4jqzW5,"Yeah, specifically when they’re used to undermine big emotional setup / payoff"
2023-06-02,https://boxd.it/4jWLdF,Maybe a smaller audience helped?
2023-06-03,https://boxd.it/lvVKs,"Replacements since this was published:
-- <i>Nashville</i> in favor of <i>The Favourite</i>
-- <i>Some Like It Hot</i> in favor of <i>Mommy</i>"
2023-06-05,https://boxd.it/4kx0NF,REAL
2023-06-06,https://boxd.it/4l5Pqv,"Thanks! And I think Letterboxd does that for movies that haven't been publicly released yet, so we'll hopefully see it in the coming days"
2023-06-06,https://boxd.it/4l8lEN,Character development
2023-06-08,https://boxd.it/4lwGa3,Erm
2023-06-17,https://boxd.it/4l5Pqv,"I was invited to a screening held by my school, I can't speak for any others."
2023-06-19,https://boxd.it/4olDqn,Ahh did you see this at Siskel? I’m jealous
2023-06-19,https://boxd.it/4oxdm9,"You better get started then, you'll have a LOT of people to go through"
2023-06-19,https://boxd.it/4oxdm9,"Yeah that’s totally valid lmao. They don’t feel SLOW, but they’re not amazing and don’t go by in the blink of an eye either"
2023-06-20,https://boxd.it/4oHmZ5,Why would you watch a Park Chan-wook film at 1 AM 💀💀
2023-06-22,https://boxd.it/npmfU,YES absolutely watch Godland. Incredible movie
2023-06-22,https://boxd.it/Fz1zP,YOU ALSO WATCHED THIS IN HIGH SCHOOL HAHAHA
2023-06-25,https://boxd.it/4qfpWP,"We’re unique, but at least not alone in our stance"
2023-06-28,https://boxd.it/4r4zD1,"It literally is my favorite in the series, at least based on memory. I can’t wait to see it again"
2023-07-02,https://boxd.it/nAJfA,"I still have a ways to go, but right now I’d definitely say Homogenic"
2023-07-04,https://boxd.it/4sVdm3,FINALLY!
2023-07-10,https://boxd.it/4uyfAt,LMAO that would’ve been funny. There’s just something about hotels though…
2023-07-10,https://boxd.it/4uLGTN,You can play the third act in the LEGO game
2023-07-13,https://boxd.it/2Cjffr,Bad take ://
2023-07-13,https://boxd.it/2Cjffr,It makes me laugh! This is a funny movie
2023-07-13,https://boxd.it/4vGffF,"The rare long Joi review, we love to see it"
2023-07-15,https://boxd.it/4weTlr,Don’t need to ask when your tags explain it
2023-07-16,https://boxd.it/4wvdNd,Why did you skip Order of the Phoenix
2023-07-17,https://boxd.it/4wPYF1,okay now how the fuck is revenge of the fallen a 10 yet this is only a 9 💀
2023-07-19,https://boxd.it/mtpZq,"Black Girl
Certain Women
Irma Vep
Paris Is Burning
Pink Flamingos
Police Story
Scenes from a Marriage
Stagecoach
Stand By Me
Where Is the Friend's House?"
2023-07-20,https://boxd.it/4xIKPr,"Great review, I agree with many of your thoughts. We might’ve been at the same screening last night, haha"
2023-07-23,https://boxd.it/4yIEWv,"Now I am become deaf, the destroyer of ears"
2023-07-26,https://boxd.it/4A3igt,"TRUE!!!!!


The racing scenes actually were fun here, but they somehow became tedious after a certain point"
2023-07-26,https://boxd.it/4A3igt,That's also so fair
2023-07-28,https://boxd.it/4k2Iox,Lily are you okay
2023-08-01,https://boxd.it/4CMxdn,"- Thank you for the long review as always!
- I'm so glad you picked up on the <i>Columbus</i> reference
- The amazing comparison you made between the isolation of the field and coziness of the bench hadn't crossed my mind until you brought it up and it reminded me that people making their own analyses of art is a beautiful thing"
2023-08-01,https://boxd.it/4CN72v,🫶🫶🫶
2023-08-03,https://boxd.it/4DjWXh,We're both having really good David Lynch days
2023-08-06,https://boxd.it/4EoBPP,thuma urman
2023-08-07,https://boxd.it/hUO52,My favorite Star Wars movie... Men in Black
2023-08-09,https://boxd.it/3M14gv,Wtf is this rating
2023-08-14,https://boxd.it/4GXhKj,I don't think you're in the minority at all. I totally agree that Nolan made the right decision to keep the story contained within the United States.
2023-08-17,https://boxd.it/4HWv8F,Most of the second half feels very inspired by <i>The Thing</i>
2023-08-19,https://boxd.it/2EU429,Is <i>The Craft</i> Izzy in the room with us now?
2023-08-19,https://boxd.it/4Cm96l,ME TOO!
2023-08-28,https://boxd.it/2ds2lz,"He’s commenting on every Cow review, this is so funny 💀"
2023-09-01,https://boxd.it/4MCDxj,Yeah :/
2023-09-01,https://boxd.it/4MzDpt,How did Warren shape you?
2023-09-06,https://boxd.it/4O70OB,Actually he was just bungee jumping
2023-09-07,https://boxd.it/VtLWd,I’m surprised you enjoyed the review since it’s one of my very oldest but glad you got something out of it haha
2023-09-10,https://boxd.it/4Ooji9,"Of course I did! He nearly convinced me to return to Minecraft YouTube, but I fought through it like the badass I am"
2023-09-30,https://boxd.it/4UoKXx,"I agree that Hayden wasn't particularly good, but he did what he needed to do for his character and that was enough for me. I'm not a harsh judge when it comes to performances"
2023-09-30,https://boxd.it/4UXxAZ,Bad take :(
2023-10-04,https://boxd.it/4VZGhF,"Oh wow nice! I would totally recommend rewatching this. And I haven’t seen Vertigo since I was 16 but am considering watching it again this week, since all this Hitchcock is for a midterm."
2023-10-05,https://boxd.it/4WocK3,"Classic Cinemas Lake Theatre, it’s in Oak Park (so technically not Chicago but right outside of it)"
2023-10-09,https://boxd.it/4Y3wwB,"Oh yeah and no disrespect to any of them, I’m being facetious with the mob flick label bc Scorsese"
2023-10-12,https://boxd.it/4YZ3Np,"I've seen <i>Shadows</i> so this was my second from him, but yes I absolutely do want to continue in the future - I'm thinking <i>Husbands</i> is a good next step. I just need to space them out a bit since they are very overwhelming."
2023-10-16,https://boxd.it/50jeN5,On the lower end tbh
2023-10-18,https://boxd.it/50YsEj,"This is the follow-up to <i>Gone Girl</i> that actually lived up to the hype for me (sorry not sorry, <i>Mank</i>)"
2023-10-19,https://boxd.it/51hpSb,?
2023-10-21,https://boxd.it/51EWWh,Sugar honey ice tea
2023-10-22,https://boxd.it/5295xP,I thought I saw you? But I was pretty immersed in the movie so that could’ve been someone else
2023-10-22,https://boxd.it/5295xP,Oh I thought you said that was just for a couple hours lol my bad
2023-10-23,https://boxd.it/52EdJh,Theatrical cut. I know everyone says Redux is better but this was for class and I’m tired from the festival lol
2023-11-07,https://boxd.it/1eJyG5,When are you rewatching it
2023-11-09,https://boxd.it/1eJyG5,NO WAY
2023-11-11,https://boxd.it/1fAlCl,Is it a comfort film of yours?
2023-11-14,https://boxd.it/59SWQ9,Of course I know him! He's me! (I wish)
2023-11-15,https://boxd.it/59SWQ9,"He's entertaining as hell, I just have bias for CaptainSparklez bc he plays on Mineplex (I grew up on that server)"
2023-11-26,https://boxd.it/5dvH8L,I am afraid to rewatch this
2023-12-02,https://boxd.it/5fP8G7,Mf stole my joke
2023-12-07,https://boxd.it/5hsv9x,Agreed this is the weakest one
2023-12-09,https://boxd.it/5i4RvL,Why did your rating go from 10/10 to 8/10
2023-12-09,https://boxd.it/5fp7pR,It’s on rarefilmm.com
2023-12-09,https://boxd.it/5i4RvL,Ah fair enough
2023-12-16,https://boxd.it/5kxxoV,It didn’t really exceed my expectations
2023-12-23,https://boxd.it/5mrxOF,It’s coming to the Siskel Center in a couple weeks
2024-01-21,https://boxd.it/2OcoOp,"Was today years old when I found out that Ava Taylor, featured in this documentary, went to my high school a few years before I did"
2024-01-27,https://boxd.it/5GPqmn,"Oh nice, thanks for the rec. I’ve only seen Audition from him and it’s obviously really different from this lmao, I’m intrigued"
2024-01-29,https://boxd.it/5HYgdR,only 3 stars is crazy ://
2024-01-30,https://boxd.it/5IxF5N,Sidney Lumet class sounds really cool unironically
2024-01-30,https://boxd.it/5ICVvn,"I agree the dialogue isn’t overly impressive, but I would argue that the screenplay plays a huge role into how good this movie is. The structuring of the story beats and division between the two halves is both fundamentally crucial to the plot and also executed super well."
2024-01-30,https://boxd.it/5IEylD,<3
2024-01-31,https://boxd.it/d2HUI,Power of the Dog in the top 5 is great to see
2024-02-01,https://boxd.it/5IHVNr,It was 💀
2024-02-10,https://boxd.it/5NCllr,:(
2024-02-12,https://boxd.it/5OrDCR,"Yeah I definitely think it's worth another watch. A very rich and, at times, dense story"
2024-02-13,https://boxd.it/5OYtCD,"I mainly played trumpet, but I learned piano, trombone, and saxophone at different points in life as well."
2024-02-13,https://boxd.it/5OYtCD,Oh yeah I'm in the same boat. I gotta bring my trumpet to my apartment at some point but school has to come first unfortunately hehe
2024-02-24,https://boxd.it/5TVSmT,Cried?
2024-02-25,https://boxd.it/1zhaqP,I don’t remember the movie that well but I think I was thrown off by the editing at the time. I do want to see this again at some point.
2024-02-28,https://boxd.it/5VTQHp,Character development
2024-03-10,https://boxd.it/60PJbt,Good takes (both the movie and Six Flags parts)
2024-03-15,https://boxd.it/63dOgp,Which class?
2024-03-20,https://boxd.it/65Ogld,It's a reference to the meme!!
2024-03-20,https://boxd.it/65Ogld,Idk if the Lady Bird thing is a good connection despite similarities but I thought of it right after the movie and it made me laugh so I put it in my review
2024-03-27,https://boxd.it/uarCs,Zola and Persona
2024-04-06,https://boxd.it/uy92u,what's the criteria for being on here i'm confused
2024-04-10,https://boxd.it/2uqO2p,"3/5/2023 updated thoughts
This movie is near soulless. It’s literally just the first one. I’m not that excited for the sixth installment. (Generous 2.5/5)"
2024-04-13,https://boxd.it/6gvSaN,I have not
2024-05-01,https://boxd.it/6nufJF,This getting a higher rating than Pan’s Labyrinth 💀
2024-05-09,https://boxd.it/2EevYP,5 more until this drops 🙏
2024-05-09,https://boxd.it/6rhBPZ,From what I remember it was probably along those lines tbh
2024-05-12,https://boxd.it/6spFe9,Review by me!
2024-05-12,https://boxd.it/6sqoND,"He’s a competent director but after experiencing what Matt Reeves brought to the table, it’s on a lower level"
2024-05-16,https://boxd.it/6tZfYB,Aggro Dr1ft again
2024-05-22,https://boxd.it/6wb9fn,Can’t believe you’d diss your father like that 💔
2024-06-07,https://boxd.it/6CiIGh,“No likes yet” mhmm!
2024-07-20,https://boxd.it/J7dQN,This aged well
2024-07-24,https://boxd.it/wVQMO,"Ace In the Hole
Alice in the Cities
Boyz n the Hood
Certain Women
The Conformist
The Good, the Bad, the Weird
Hunger
Stagecoach
Thief
Total Recall"
2024-07-26,https://boxd.it/4Z5K,Void by Emma Seligman
2024-07-29,https://boxd.it/6Z0gzX,Genuinely surprised you hadn’t seen this until now
2024-07-29,https://boxd.it/6Z0gzX,True! All true! The rare time we agree on a movie!
2024-07-30,https://boxd.it/6Zso53,That or maybe <i>Close-Up</i> by Kiarostami?
2024-08-11,https://boxd.it/74EMon,AMC River East???
2024-08-23,https://boxd.it/79vzDB,Where in Canada are you going? I'm guessing for film school?
2024-08-24,https://boxd.it/79vzDB,So sick
2024-08-26,https://boxd.it/7bjEHn,"Oh really?? I didn’t check lol, I just assumed. What were some influences?"
2024-08-26,https://boxd.it/7bjEHn,Ah nice… I really want to read the book since it sounds completely up my alley
2024-09-05,https://boxd.it/7g5P2d,Thank you!
