Date,Name,Year,Letterboxd URI,Rating
2022-09-04,"Monsters, Inc.",2001,https://boxd.it/2a46,4.5
2022-09-04,The Incredibles,2004,https://boxd.it/1XLm,5
2022-09-04,Toy Story 3,2010,https://boxd.it/1WRe,4.5
2022-09-04,Up,2009,https://boxd.it/1OEc,5
2022-09-04,Inside Out,2015,https://boxd.it/4KHC,4
2022-09-04,Finding Dory,2016,https://boxd.it/4aAA,2.5
2022-09-04,Finding Nemo,2003,https://boxd.it/72i,3.5
2022-09-04,Iron Man,2008,https://boxd.it/28dA,3.5
2022-09-04,Iron Man 2,2010,https://boxd.it/1WZM,2.5
2022-09-04,Thor,2011,https://boxd.it/1WQU,2.5
2022-09-04,Captain America: The First Avenger,2011,https://boxd.it/28b0,3
2022-09-04,Iron Man 3,2013,https://boxd.it/2cBQ,2.5
2022-09-04,Thor: The Dark World,2013,https://boxd.it/2DqA,0.5
2022-09-04,Guardians of the Galaxy,2014,https://boxd.it/3VH2,3.5
2022-09-04,Avengers: Age of Ultron,2015,https://boxd.it/3qi6,3
2022-09-04,Ant-Man,2015,https://boxd.it/3vmW,4
2022-09-04,Suicide Squad,2016,https://boxd.it/9row,1.5
2022-09-04,Batman v Superman: Dawn of Justice,2016,https://boxd.it/6fBW,2
2022-09-04,Wonder Woman,2017,https://boxd.it/9roG,3
2022-09-04,Last Night in Soho,2021,https://boxd.it/lbJC,4
2022-09-04,Scott Pilgrim vs. the World,2010,https://boxd.it/1Aq6,3.5
2022-09-04,Shaun of the Dead,2004,https://boxd.it/29J8,5
2022-09-04,Hot Fuzz,2007,https://boxd.it/2416,4.5
2022-09-04,The World's End,2013,https://boxd.it/3EiO,4
2022-09-04,The Evil Dead,1981,https://boxd.it/29Go,4.5
2022-09-04,Spider-Man 3,2007,https://boxd.it/2a7Y,3
2022-09-04,Spider-Man,2002,https://boxd.it/2a8i,4.5
2022-09-05,Stand by Me,1986,https://boxd.it/2aOe,5
2022-09-05,Batman Begins,2005,https://boxd.it/2aIg,4
2022-09-05,The Thing,1982,https://boxd.it/294O,5
2022-09-05,The Tragedy of Macbeth,2021,https://boxd.it/lMi4,4
2022-09-05,Magnolia,1999,https://boxd.it/2aze,4.5
2022-09-10,Barbarian,2022,https://boxd.it/yohi,4.5
2022-09-22,Pearl,2022,https://boxd.it/zPbe,3.5
2022-09-25,Don't Worry Darling,2022,https://boxd.it/mViu,1.5
2022-09-28,The Greatest Beer Run Ever,2022,https://boxd.it/m2tC,2.5
2022-09-28,Dumb and Dumber,1994,https://boxd.it/206m,4.5
2022-10-01,Whiplash,2014,https://boxd.it/7bQA,5
2022-10-10,Smile,2022,https://boxd.it/xjfE,3
2022-10-10,Bug Off!,2001,https://boxd.it/53zW,0.5
2022-10-17,Halloween Ends,2022,https://boxd.it/mO8M,2.5
2022-10-29,Terrifier 2,2022,https://boxd.it/oI10,3
2022-10-31,Till,2022,https://boxd.it/wfwY,3.5
2022-11-01,Watchmen,2009,https://boxd.it/1QE4,3
2022-11-01,Terrifier,2016,https://boxd.it/eRzg,1.5
2022-11-01,Forrest Gump,1994,https://boxd.it/728,3.5
2022-11-01,Deadpool,2016,https://boxd.it/9fOC,3.5
2022-11-01,Encanto,2021,https://boxd.it/kPRu,3.5
2022-11-01,Superbad,2007,https://boxd.it/20hO,4
2022-11-01,Home Alone,1990,https://boxd.it/29Fg,3.5
2022-11-01,Zootopia,2016,https://boxd.it/84xS,4
2022-11-01,The Hangover,2009,https://boxd.it/1GjK,4
2022-11-01,Scream,1996,https://boxd.it/24EC,4.5
2022-11-01,mother!,2017,https://boxd.it/dgRU,3.5
2022-11-01,Zombieland,2009,https://boxd.it/1En6,3.5
2022-11-01,A Nightmare on Elm Street,1984,https://boxd.it/2aw0,4
2022-11-01,Poltergeist,1982,https://boxd.it/2a0o,4.5
2022-11-01,Child's Play,1988,https://boxd.it/1VTo,4
2022-11-01,Orphan: First Kill,2022,https://boxd.it/sxZc,2
2022-11-01,Jackass Forever,2022,https://boxd.it/opUg,3.5
2022-11-01,The Lost City,2022,https://boxd.it/sg0Q,3
2022-11-01,The Woman King,2022,https://boxd.it/r9a8,3.5
2022-11-01,Moonage Daydream,2022,https://boxd.it/A8Co,3.5
2022-11-01,The Bad Guys,2022,https://boxd.it/nkg4,3.5
2022-11-01,Bros,2022,https://boxd.it/mJZw,3.5
2022-11-05,TÁR,2022,https://boxd.it/uNIA,4
2022-11-08,The Passion of the Christ,2004,https://boxd.it/29ZK,2.5
2022-11-09,The Banshees of Inisherin,2022,https://boxd.it/p7XS,4.5
2022-11-09,Se7en,1995,https://boxd.it/29zs,5
2022-11-12,Black Panther: Wakanda Forever,2022,https://boxd.it/igPu,2.5
2022-11-13,Weird: The Al Yankovic Story,2022,https://boxd.it/yYZA,4
2022-11-16,Eternals,2021,https://boxd.it/j36o,3
2022-11-18,Click,2006,https://boxd.it/1YVM,3
2022-11-23,The Menu,2022,https://boxd.it/lScm,4.5
2022-11-24,Godzilla,2014,https://boxd.it/47OE,3.5
2022-11-24,Godzilla: Final Wars,2004,https://boxd.it/1Lz4,3.5
2022-11-24,Godzilla vs. Kong,2021,https://boxd.it/e0qK,3
2022-11-24,Godzilla,1998,https://boxd.it/29fW,1
2022-11-25,Gerald's Game,2017,https://boxd.it/buKa,3.5
2022-11-26,Jurassic Park,1993,https://boxd.it/2aA2,4
2022-11-26,Indiana Jones and the Kingdom of the Crystal Skull,2008,https://boxd.it/2aR8,2.5
2022-11-26,Indiana Jones and the Last Crusade,1989,https://boxd.it/2baO,4.5
2022-11-26,Indiana Jones and the Temple of Doom,1984,https://boxd.it/2bb8,4
2022-11-26,Minority Report,2002,https://boxd.it/2aWi,4
2022-11-26,The BFG,2016,https://boxd.it/81cs,1
2022-11-26,Glass Onion,2022,https://boxd.it/oCkK,4
2022-11-26,The Fabelmans,2022,https://boxd.it/ugoM,4.5
2022-11-27,Bones and All,2022,https://boxd.it/tLd4,3
2022-11-29,Office Space,1999,https://boxd.it/28Em,4
2022-11-29,Beavis and Butt-Head Do America,1996,https://boxd.it/25zo,4
2022-11-29,Beavis and Butt-Head Do the Universe,2022,https://boxd.it/vf5Q,3.5
2022-11-29,"South Park: Bigger, Longer & Uncut",1999,https://boxd.it/1YAO,4.5
2022-12-04,Raiders of the Lost Ark,1981,https://boxd.it/2bbs,4.5
2022-12-05,Moonrise Kingdom,2012,https://boxd.it/2Wng,4
2022-12-05,Violent Night,2022,https://boxd.it/xXBA,2.5
2022-12-06,The Sixth Sense,1999,https://boxd.it/29Js,4
2022-12-06,The Last Airbender,2010,https://boxd.it/1WQK,0.5
2022-12-06,Requiem for a Dream,2000,https://boxd.it/29VI,4.5
2022-12-06,The Lion King,1994,https://boxd.it/201Q,4
2022-12-06,Coraline,2009,https://boxd.it/1NhQ,4
2022-12-06,The Nightmare Before Christmas,1993,https://boxd.it/1YzQ,3
2022-12-06,Pride & Prejudice,2005,https://boxd.it/24u8,3
2022-12-06,Moana,2016,https://boxd.it/8tfY,4
2022-12-06,Venom,2018,https://boxd.it/b8wA,2
2022-12-06,Room,2015,https://boxd.it/7T0y,4.5
2022-12-06,Frozen,2013,https://boxd.it/3GNa,2.5
2022-12-06,The Amazing Spider-Man 2,2014,https://boxd.it/3utM,1
2022-12-06,The Amazing Spider-Man,2012,https://boxd.it/27PI,3
2022-12-06,The Lego Movie,2014,https://boxd.it/4pDO,4.5
2022-12-06,21 Jump Street,2012,https://boxd.it/J0,4
2022-12-06,The Mitchells vs. the Machines,2021,https://boxd.it/i7xm,3.5
2022-12-06,House of Gucci,2021,https://boxd.it/nVkC,3
2022-12-06,Wreck-It Ralph,2012,https://boxd.it/2TTS,4
2022-12-06,Monty Python and the Holy Grail,1975,https://boxd.it/29GI,3.5
2022-12-06,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,2006,https://boxd.it/2agQ,4.5
2022-12-06,Nobody,2021,https://boxd.it/mLqS,3
2022-12-06,Elf,2003,https://boxd.it/1VyK,3.5
2022-12-06,The Emperor's New Groove,2000,https://boxd.it/1Tey,3.5
2022-12-06,Despicable Me,2010,https://boxd.it/1DD8,3
2022-12-06,Doctor Sleep,2019,https://boxd.it/i5vI,3.5
2022-12-06,Evil Dead II,1987,https://boxd.it/29Ge,4.5
2022-12-06,Scream,2022,https://boxd.it/o0lg,4
